1.138299999999999983e+02,1.440519999999999982e+03,1.000000000000000000e+00
1.109699999999999989e+02,1.438180000000000064e+03,1.000000000000000000e+00
1.109699999999999989e+02,1.438180000000000064e+03,0.000000000000000000e+00
1.101099999999999994e+02,1.436710000000000036e+03,0.000000000000000000e+00
1.092399999999999949e+02,1.435240000000000009e+03,0.000000000000000000e+00
1.083799999999999955e+02,1.433769999999999982e+03,0.000000000000000000e+00
1.083799999999999955e+02,1.433769999999999982e+03,0.000000000000000000e+00
1.080300000000000011e+02,1.432119999999999891e+03,0.000000000000000000e+00
1.076800000000000068e+02,1.430480000000000018e+03,0.000000000000000000e+00
1.073400000000000034e+02,1.428829999999999927e+03,0.000000000000000000e+00
1.073400000000000034e+02,1.428829999999999927e+03,0.000000000000000000e+00
1.075999999999999943e+02,1.427190000000000055e+03,0.000000000000000000e+00
1.078599999999999994e+02,1.425539999999999964e+03,0.000000000000000000e+00
1.081200000000000045e+02,1.423900000000000091e+03,0.000000000000000000e+00
1.081200000000000045e+02,1.423900000000000091e+03,0.000000000000000000e+00
1.089800000000000040e+02,1.422420000000000073e+03,0.000000000000000000e+00
1.098499999999999943e+02,1.420950000000000045e+03,0.000000000000000000e+00
1.107099999999999937e+02,1.419480000000000018e+03,0.000000000000000000e+00
1.107099999999999937e+02,1.419480000000000018e+03,0.000000000000000000e+00
1.119500000000000028e+02,1.418930000000000064e+03,0.000000000000000000e+00
1.131800000000000068e+02,1.418380000000000109e+03,0.000000000000000000e+00
1.144200000000000017e+02,1.417819999999999936e+03,0.000000000000000000e+00
1.156500000000000057e+02,1.417269999999999982e+03,0.000000000000000000e+00
1.168799999999999955e+02,1.416720000000000027e+03,0.000000000000000000e+00
1.181200000000000045e+02,1.416170000000000073e+03,0.000000000000000000e+00
1.193499999999999943e+02,1.415619999999999891e+03,0.000000000000000000e+00
1.205799999999999983e+02,1.415059999999999945e+03,0.000000000000000000e+00
1.205799999999999983e+02,1.415059999999999945e+03,0.000000000000000000e+00
1.217199999999999989e+02,1.415029999999999973e+03,0.000000000000000000e+00
1.228599999999999994e+02,1.415000000000000000e+03,0.000000000000000000e+00
1.239899999999999949e+02,1.414970000000000027e+03,0.000000000000000000e+00
1.251299999999999955e+02,1.414940000000000055e+03,0.000000000000000000e+00
1.262699999999999960e+02,1.414900000000000091e+03,0.000000000000000000e+00
1.274000000000000057e+02,1.414869999999999891e+03,0.000000000000000000e+00
1.285399999999999920e+02,1.414839999999999918e+03,0.000000000000000000e+00
1.296800000000000068e+02,1.414809999999999945e+03,0.000000000000000000e+00
1.296800000000000068e+02,1.414809999999999945e+03,0.000000000000000000e+00
1.325300000000000011e+02,1.416359999999999900e+03,0.000000000000000000e+00
1.325300000000000011e+02,1.416359999999999900e+03,0.000000000000000000e+00
1.331699999999999875e+02,1.417470000000000027e+03,0.000000000000000000e+00
1.338100000000000023e+02,1.418579999999999927e+03,0.000000000000000000e+00
1.344499999999999886e+02,1.419690000000000055e+03,0.000000000000000000e+00
1.350800000000000125e+02,1.420799999999999955e+03,0.000000000000000000e+00
1.357199999999999989e+02,1.421910000000000082e+03,0.000000000000000000e+00
1.363600000000000136e+02,1.423019999999999982e+03,0.000000000000000000e+00
1.370000000000000000e+02,1.424130000000000109e+03,0.000000000000000000e+00
1.376299999999999955e+02,1.425240000000000009e+03,0.000000000000000000e+00
1.382700000000000102e+02,1.426349999999999909e+03,0.000000000000000000e+00
1.389099999999999966e+02,1.427460000000000036e+03,0.000000000000000000e+00
1.395500000000000114e+02,1.428569999999999936e+03,0.000000000000000000e+00
1.395500000000000114e+02,1.428569999999999936e+03,0.000000000000000000e+00
1.398899999999999864e+02,1.429960000000000036e+03,0.000000000000000000e+00
1.402400000000000091e+02,1.431339999999999918e+03,0.000000000000000000e+00
1.405800000000000125e+02,1.432730000000000018e+03,0.000000000000000000e+00
1.405800000000000125e+02,1.432730000000000018e+03,0.000000000000000000e+00
1.398899999999999864e+02,1.434289999999999964e+03,0.000000000000000000e+00
1.391999999999999886e+02,1.435839999999999918e+03,0.000000000000000000e+00
1.385099999999999909e+02,1.437400000000000091e+03,0.000000000000000000e+00
1.385099999999999909e+02,1.437400000000000091e+03,0.000000000000000000e+00
1.370300000000000011e+02,1.438960000000000036e+03,0.000000000000000000e+00
1.355600000000000023e+02,1.440519999999999982e+03,0.000000000000000000e+00
1.340900000000000034e+02,1.442079999999999927e+03,0.000000000000000000e+00
1.340900000000000034e+02,1.442079999999999927e+03,0.000000000000000000e+00
1.317500000000000000e+02,1.443119999999999891e+03,0.000000000000000000e+00
1.317500000000000000e+02,1.443119999999999891e+03,0.000000000000000000e+00
1.299399999999999977e+02,1.443250000000000000e+03,0.000000000000000000e+00
1.281200000000000045e+02,1.443380000000000109e+03,0.000000000000000000e+00
1.281200000000000045e+02,1.443380000000000109e+03,0.000000000000000000e+00
1.268599999999999994e+02,1.443329999999999927e+03,0.000000000000000000e+00
1.256099999999999994e+02,1.443289999999999964e+03,0.000000000000000000e+00
1.243499999999999943e+02,1.443250000000000000e+03,0.000000000000000000e+00
1.230999999999999943e+02,1.443200000000000045e+03,0.000000000000000000e+00
1.218400000000000034e+02,1.443160000000000082e+03,0.000000000000000000e+00
1.205799999999999983e+02,1.443119999999999891e+03,0.000000000000000000e+00
1.205799999999999983e+02,1.443119999999999891e+03,0.000000000000000000e+00
1.190900000000000034e+02,1.442009999999999991e+03,0.000000000000000000e+00
1.175999999999999943e+02,1.440910000000000082e+03,0.000000000000000000e+00
1.160999999999999943e+02,1.439809999999999945e+03,0.000000000000000000e+00
1.146099999999999994e+02,1.438700000000000045e+03,0.000000000000000000e+00
1.146099999999999994e+02,1.438700000000000045e+03,0.000000000000000000e+00
1.139000000000000057e+02,1.437400000000000091e+03,0.000000000000000000e+00
1.131800000000000068e+02,1.436099999999999909e+03,0.000000000000000000e+00
1.124699999999999989e+02,1.434809999999999945e+03,0.000000000000000000e+00
1.117500000000000000e+02,1.433509999999999991e+03,0.000000000000000000e+00
1.117500000000000000e+02,1.433509999999999991e+03,1.000000000000000000e+00
1.107999999999999972e+02,1.435150000000000091e+03,1.000000000000000000e+00
1.098499999999999943e+02,1.436799999999999955e+03,1.000000000000000000e+00
1.089000000000000057e+02,1.438440000000000055e+03,1.000000000000000000e+00
1.089000000000000057e+02,1.438440000000000055e+03,0.000000000000000000e+00
1.084200000000000017e+02,1.439609999999999900e+03,0.000000000000000000e+00
1.079399999999999977e+02,1.440779999999999973e+03,0.000000000000000000e+00
1.074699999999999989e+02,1.441950000000000045e+03,0.000000000000000000e+00
1.069899999999999949e+02,1.443119999999999891e+03,0.000000000000000000e+00
1.065199999999999960e+02,1.444289999999999964e+03,0.000000000000000000e+00
1.060400000000000063e+02,1.445450000000000045e+03,0.000000000000000000e+00
1.060400000000000063e+02,1.445450000000000045e+03,0.000000000000000000e+00
1.058299999999999983e+02,1.446700000000000045e+03,0.000000000000000000e+00
